accession_id,total_reads,genus,genus_taxid,genus_accuracy,genus_sensitivity,genus_specificity,genus_true_positive,genus_true_negative,genus_false_positive,genus_false_negative,species,species_taxid,species_accuracy,species_sensitivity,species_specificity,species_true_positive,species_true_negative,species_false_positive,species_false_negative
NZ_CP017812.1,4399,Boudabousia,2767318,0.9999968935867062,0.9993180268242783,1.0,4396,961345,0,3,Boudabousia tangfeifanii,1912795,0.9999968935867062,0.9993180268242783,1.0,4396,961345,0,3
NZ_CP085964.1,3907,Campylobacter,194,0.999985503404629,0.9995010602469752,0.99998955861117,8013,957717,10,4,Campylobacter curvus,200,0.9999968935867062,0.9992321474276938,1.0,3904,961837,0,3
NZ_CP046315.1,6037,Schaalia,2529408,0.9999886098179228,0.9993374192479708,0.9999927061071765,6033,959700,7,4,Schaalia odontolytica,1660,0.9999875743468248,0.9990061288719563,0.9999937480918656,6031,959701,6,6
NZ_CP014228.1,8309,Actinomyces,1654,0.9986383555062212,0.9794843664289632,0.9999933476654186,62496,901933,6,1309,Actinomyces radicidentis,111015,0.9999202687254594,0.9955469972319172,0.9999582217069566,8272,957395,40,37
NZ_CP032819.1,5207,Butyricimonas,574697,0.9993963203499064,0.8882273862108699,0.9999989589156899,4625,960536,1,582,Butyricimonas faecalis,2093856,0.9993911429944168,0.8872671403879393,0.9999989589156899,4620,960536,1,587
NZ_CP027235.1,11822,Haemophilus,724,0.999731812985636,0.987444859178826,1.0,20370,945115,0,259,Haemophilus sp. oral taxon 036,712310,0.9991250269222486,0.9289460328201657,0.9999947584813014,10982,953917,5,840
NZ_CP101412.1,13876,Parvimonas,543311,0.9994688033267616,0.9642548284808302,0.9999821403808091,13380,951851,17,496,Parvimonas micra,33033,0.9994688033267616,0.9642548284808302,0.9999821403808091,13380,951851,17,496
NZ_CP015905.2,4734,Lactococcus,1357,0.999895417419109,0.9851485148514851,0.9999916621677113,6169,959474,8,93,Lactococcus lactis,1358,0.999670720190858,0.9330376003379806,0.9999989594281017,4417,961009,1,317
NZ_CP027782.1,2953,Clostridium,1485,0.9999078430722842,0.9975232198142415,0.9999818506759022,28998,936657,17,72,Clostridium tetani,1513,0.9999886098179228,0.9972908906197088,0.9999968840589495,2945,962788,3,8
NZ_CP116810.1,8408,Rhodopseudomonas,1073,0.9999968935867062,0.9996431969552807,1.0,8405,957336,0,3,Rhodopseudomonas palustris,1076,0.9999968935867062,0.9996431969552807,1.0,8405,957336,0,3
NZ_CP033719.1,8417,Propionibacterium,1743,0.9999917162312165,0.9997623856480932,0.9999937325490663,8415,957321,6,2,Propionibacterium acidifaciens,556499,0.9999917162312165,0.9995247712961863,0.9999958216993775,8413,957323,4,4
NZ_CP029491.1,1582,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus sobrinus,1310,0.9999917162312165,0.9974715549936789,0.9999958513195916,1578,964158,4,4
NZ_CP075172.1,15688,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus equinus,1335,0.9993145181331698,0.958694543600204,0.9999852640265416,15040,950042,14,648
NZ_AP025240.1,769,Phocaeicola,909656,0.99993994267632,0.9440832249674902,0.9999844555558434,726,964960,15,43,Phocaeicola vulgatus,821,0.9999016302456966,0.8842652795838751,0.9999937822223374,680,964969,6,89
NZ_CP025746.1,1729,Clostridium,1485,0.9999078430722842,0.9975232198142415,0.9999818506759022,28998,936657,17,72,Clostridium manihotivorum,2320868,0.9999958581156083,0.9994216310005783,0.999996888015228,1728,964012,3,1
NZ_AP014647.1,4767,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus constellatus,76860,0.9977271409400421,0.5416404447241452,0.9999895939236839,2582,960967,10,2185
NZ_CP121201.1,2265,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus pluranimalium,82348,0.9995899534452194,0.8304635761589404,0.9999875451359085,1881,963467,12,384
NZ_CP066194.1,3437,Bacillus,1386,0.9999202687254594,0.9979192009731737,0.9999871589909535,31173,934494,12,65,Bacillus cytotoxicus,580165,0.9999761841647475,0.9956357288332849,0.9999916866446986,3422,962299,8,15
NZ_CP034593.1,2048,Flaviflexus,1522056,0.9999968935867062,0.9990234375,0.9999989623283692,2046,963695,1,2,Flaviflexus ciconiae,2496867,0.9999958581156083,0.99853515625,0.9999989623283692,2045,963695,1,3
NZ_AP025569.1,4001,Lachnoclostridium,1506553,0.9999492619162014,0.9905023744063984,0.9999885624329993,3963,961732,11,38,[Clostridium] scindens,29347,0.9999513328583972,0.9905023744063984,0.9999906419906357,3963,961734,9,38
NZ_CP098483.1,1144,Stenotrophomonas,40323,0.9999896452890207,0.9912587412587412,1.0,1134,964600,0,10,Stenotrophomonas maltophilia,40324,0.9999037011878924,0.9187062937062938,1.0,1051,964600,0,93
NZ_CP054000.1,1728,Finegoldia,150022,0.9998964528902069,0.9444444444444444,0.9999958506912748,1632,964012,4,96,Finegoldia magna,1260,0.9998964528902069,0.9444444444444444,0.9999958506912748,1632,964012,4,96
NZ_AP025575.1,2600,Eggerthella,84111,0.9999927517023145,0.9973076923076923,1.0,2593,963144,0,7,Eggerthella lenta,84112,0.9999741132225517,0.9903846153846154,1.0,2575,963144,0,25
NZ_CP035298.1,7999,Micrococcus,1269,0.9999471909740055,0.9938742342792849,0.9999979117614815,7950,957743,2,49,Micrococcus luteus,1270,0.9987532927980914,0.8494811851481435,1.0,6795,957745,0,1204
NZ_CP013195.1,2369,Hoylesella,2974257,0.9998923110058152,0.9565217391304348,0.9999989619826132,2266,963374,1,103,Hoylesella enoeca,76123,0.9998933464769132,0.9565217391304348,1.0,2266,963375,0,103
NZ_CP010997.1,12707,Bacillus,1386,0.9999202687254594,0.9979192009731737,0.9999871589909535,31173,934494,12,65,Bacillus pumilus,1408,0.9902883165725078,0.26245376564098527,0.9999926550595623,3335,953030,7,9372
NZ_CP014150.1,5485,Paeniclostridium,1849828,0.9999482264451035,0.9908842297174111,1.0,5435,960259,0,50,Paeniclostridium sordellii,1505,0.9999482264451035,0.9908842297174111,1.0,5435,960259,0,50
NZ_CP054494.1,1819,Flavobacterium,237,0.9999865388757269,1.0,0.9999865134735586,1819,963912,13,0,Flavobacterium columnare,996,0.9999358007919283,0.965915338097856,1.0,1757,963925,0,62
NZ_CP013334.1,30713,Fusobacterium,848,0.9998498566908001,0.9973860868532051,0.9999857961529427,50367,915232,13,132,Fusobacterium hwasookii,1583098,0.9956748372239435,0.8649431836681536,0.9999689849855246,26565,935002,29,4148
NZ_CP016089.1,793,Clostridium,1485,0.9999078430722842,0.9975232198142415,0.9999818506759022,28998,936657,17,72,Clostridium saccharobutylicum,169679,0.9999875743468248,0.9936948297604036,0.9999927457456389,788,964944,7,5
NZ_CP017295.1,11116,Streptococcus,1301,0.9992265030898457,0.9945515774871547,0.9998248013539351,108976,856021,150,597,Streptococcus gordonii,1302,0.9997711608873573,0.9822777977689816,0.9999748593169276,10919,954604,24,197
NZ_CP033459.1,10524,Pseudoprevotella,2884814,0.9999906807601187,0.9991448118586089,1.0,10515,955220,0,9,Pseudoprevotella muciniphila,2133944,0.9999906807601187,0.9991448118586089,1.0,10515,955220,0,9
NZ_CP050134.2,17817,Corynebacterium,1716,0.99996997133816,0.9996986006458558,0.9999766582954827,23218,942497,22,7,Corynebacterium matruchotii,43768,0.999998964528902,0.9999438738283661,1.0,17816,947927,0,1
NZ_CP009227.1,9786,Treponema,157,0.9999979290578042,0.9998976248976249,1.0,19534,946208,0,2,Treponema sp. OMZ 838,1539298,0.9948516377010885,0.49356223175965663,0.9999832628630128,4830,955942,16,4956
