"","species","read_length","species_sensitivity","species_specificity","species_accuracy","species_precision","genus_sensitivity","genus_specificity","genus_accuracy","genus_precision"
"1065","Rothia aeria","300",99.7658979456359,99.999853617708,99.9967641383138,99.9919683987838,99.9223857856619,99.999987022048,99.997580230272,99.9962819750149
"1066","Rothia dentocariosa","75",95.2896738225899,99.999204974357,99.8724342913904,94.1994367559157,98.4557002020283,99.995470673478,99.8560995543911,99.154462870921
"1067","Rothia dentocariosa","150",98.2021234113616,99.9992921860648,99.9711549482264,95.112203321656,99.584529896269,99.9935214456895,99.9696986932592,99.0011217685036
"1068","Rothia dentocariosa","300",99.3109905644301,99.9991526764668,99.9751750523285,94.1760478849841,99.7531170393691,99.9931697239012,99.9791117414047,98.9505178148483
"1069","Rothia mucilaginosa","75",98.9307845861,99.7503374802474,99.6349702926437,91.1545622452183,98.2658612537773,99.9928340650921,99.8358339693666,99.704959521932
"1070","Rothia mucilaginosa","150",99.7745715720395,99.7140468624141,99.7324099446372,90.8058249914791,99.5937810971202,99.9895833973753,99.9632325999722,99.5494892319522
"1071","Rothia mucilaginosa","300",99.91230179198,99.7064974865501,99.7467885810669,90.7189898062924,99.7969614956606,99.9888724993243,99.9785863339749,99.4817085354906
"1072","Rubivirus rubellae","75",32.6232206753507,100,99.3736861962623,100,32.6232206753507,100,99.3736861962623,100
"1073","Rubivirus rubellae","150",66.529142327018,100,99.2455274104242,100,66.529142327018,100,99.2455274104242,100
"1074","Rubivirus rubellae","300",89.3229355306831,100,99.9010645255708,100,89.3229355306831,100,99.9010645255708,100
"1075","Ruminococcus bovis","75",96.9811997167604,100,99.9748530821588,100,97.0487814103798,99.9999580268043,99.9754042983407,99.9862317544835
"1076","Ruminococcus bovis","150",99.318363599599,100,99.9951088489826,100,99.3305497306736,99.9998991127144,99.9951088734948,99.9642049975008
"1077","Ruminococcus bovis","300",99.789398538394,100,99.9979297728951,100,99.7935031862393,99.9999827046473,99.997964273136,99.9920369485587
"1078","Salmonella enterica","75",25.9207836664313,99.9991178218548,97.61536570479,98.5037534417818,92.2692587928065,99.9985637265709,99.734375175733,99.3165296803926
"1079","Salmonella enterica","150",44.2895284677425,99.9996873239526,97.4066078006347,99.9816575113097,96.0060604563769,99.9996354333712,99.8149183371165,99.9899841188071
"1080","Salmonella enterica","300",67.058234650492,99.9934405995508,98.9514899544298,95.9217212989595,97.8993095962968,99.9907432494898,99.9098725129002,96.0448797281402
"1081","Schaalia meyeri","75",97.7286435869454,99.9910234912287,99.9752010813075,98.8490674085655,93.561060578762,99.8817771667385,99.8233822461711,90.8036166876303
"1082","Schaalia meyeri","150",99.7085858000487,99.9846865383029,99.9824536668291,98.1043202183966,94.9896072232502,99.7748638940493,99.7352261101439,85.2276001383943
"1083","Schaalia meyeri","300",99.9342667022486,99.9808794062617,99.980608274889,97.6526724220718,95.2198730396231,99.6929688080019,99.6588347803134,81.7650609525367
"1084","Schaalia odontolytica","75",97.6384236001354,99.8988600923504,99.8138124713574,93.2387264577104,89.3556529709883,99.8806235131144,99.627973912672,95.1296577720642
"1085","Schaalia odontolytica","150",99.4254625841469,99.7991890644526,99.7996352254871,89.2555632685033,90.8688153680163,99.7746892736466,99.6002789116267,92.1957260803938
"1086","Schaalia odontolytica","300",99.7519836587693,99.7204464230187,99.7464908065508,86.6955091611786,91.2486041055189,99.6938256794342,99.5456253746133,90.3021301905604
"1087","Schaalia sp. Marseille-Q2122","75",0,100,99.0045375137738,100,52.5207407580987,99.928380015771,98.9438850406646,89.2742492732371
"1088","Schaalia sp. Marseille-Q2122","150",0,100,99.0052658540932,100,54.2877038947219,99.8627947854054,98.9086838044604,83.9474188608063
"1089","Schaalia sp. Marseille-Q2122","300",0,100,99.0050350390483,100,55.3163802927919,99.8133189820938,98.8805323703345,81.2687461242319
"1090","Selenomonas sp. oral taxon 136","75",71.1006908201676,99.9999640040061,99.4034949681666,99.9907481206681,99.3199717612933,99.9999340602787,99.9831603999814,99.9968201391953
"1091","Selenomonas sp. oral taxon 136","150",84.8205290042895,99.9999713159579,99.6008106719126,99.9844382197323,99.9791208989803,100,99.9994136845068,100
"1092","Selenomonas sp. oral taxon 136","300",93.3862119032897,99.9999851479472,99.8616948086081,99.9959090165276,99.9989976274734,99.9996359121056,99.9996158811514,99.9853879345814
"1093","Selenomonas sp. oral taxon 478","75",67.9869110811463,99.999957421783,99.7612932928832,99.8816054621511,99.3779375603551,99.9998736969849,99.9914894420491,99.8616035525993
"1094","Selenomonas sp. oral taxon 478","150",84.383738086841,99.9999533499726,99.8759578852312,99.9665659383221,99.9597085974254,99.9997612610937,99.9993476314637,99.812978453751
"1095","Selenomonas sp. oral taxon 478","300",91.8766017435684,99.9999357760373,99.9419689949197,99.8639379607657,99.9989305275595,99.9994862065251,99.9994665972611,99.4336496984237
"1096","Selenomonas sp. oral taxon 920","75",96.1935205209375,99.9999608410623,99.9486448242645,99.9971911327623,99.3462762193153,99.999901947086,99.9902586893983,99.9857816160442
"1097","Selenomonas sp. oral taxon 920","150",98.8501306971555,99.9999844549268,99.9868514199678,99.9939781796319,99.9920267998693,99.9998896764323,99.9997687239202,99.9918621160155
"1098","Selenomonas sp. oral taxon 920","300",99.4777788004554,99.9999676205026,99.9932151661751,99.9978395333989,100,99.9998704565785,99.99987257693,99.9818476525827
"1099","Selenomonas timonae","75",93.798863176873,99.999888365293,99.9648890222403,98.6283222711676,99.3298339702423,99.9997411489282,99.9898233587485,99.4368401625624
"1100","Selenomonas timonae","150",98.2667769831688,99.9999168318772,99.9897676273848,99.6294617417222,99.9523828878663,99.9995397648751,99.9990509782724,99.2087070391594
"1101","Selenomonas timonae","300",99.1431792574782,99.9998430744881,99.9953087269157,99.6222707060497,99.9987360780249,99.9991002572553,99.9990771624132,98.578862714202
"1102","Serratia marcescens","75",60.5941192732581,99.9995402846659,99.5957580543252,99.9049192617964,96.4595287321309,99.9970814834706,99.96079220796,99.6323347091704
"1103","Serratia marcescens","150",79.9794641211604,99.9994100762554,99.8039107490203,99.8817691220521,98.8816410319436,99.9967529431023,99.9857166002208,99.5755887919019
"1104","Serratia marcescens","300",90.2269559584859,99.9992140520723,99.9055909134213,99.8472726387926,99.1852991603836,99.9955311134965,99.9878135314233,99.4052824300612
"1105","Severe acute respiratory syndrome-related coronavirus","75",99.6783907411173,100,99.9939051802073,100,79.4465016032925,100,99.3860266036942,100
"1106","Severe acute respiratory syndrome-related coronavirus","150",99.9992169437547,100,99.9999845767129,100,86.0903504501098,100,99.5824728216919,100
"1107","Severe acute respiratory syndrome-related coronavirus","300",100,100,100,100,91.515471593748,100,99.7459741281439,100
"1108","Shewanella putrefaciens","75",21.3919391302256,99.9999747426529,99.6490141980193,99.9769903359411,98.6913447147342,99.9980798785257,99.9922037464689,99.5612496603786
"1109","Shewanella putrefaciens","150",35.7285293555201,99.999949463333,99.7126279148913,99.9680671087706,99.7091332274308,99.9973468670249,99.996025930829,99.4065698177868
"1110","Shewanella putrefaciens","300",50.5897402760954,99.999869458973,99.7792771605843,99.9374791241833,99.9111739340759,99.9953792980897,99.9949838524665,98.9447235022905
"1111","Sinsheimervirus phiX174","75",0,100,97.9898128244163,100,0,100,97.9898128244163,100
"1112","Sinsheimervirus phiX174","150",0,100,96.495013539348,100,0,100,96.495013539348,100
"1113","Sinsheimervirus phiX174","300",0,100,97.9822065819066,100,0,100,97.9822065819066,100
"1114","Slackia exigua","75",0,100,98.7455754344406,100,0.486858411083184,99.9999872884674,98.7524109069818,99.8031496062992
"1115","Slackia exigua","150",0,100,98.745373775848,100,1.23225044425007,99.9999618419447,98.7616846856177,99.7293749297989
"1116","Slackia exigua","300",0,100,98.7431231794879,100,2.41241095839549,99.9999738512936,98.7722084672678,99.3428954175905
"1117","Sodaliphilus pleomorphus","75",97.6581630890198,100,99.9865312868312,100,97.6581630890198,100,99.9865312868312,100
"1118","Sodaliphilus pleomorphus","150",98.8040413841375,100,99.9877019319829,100,98.8040413841375,100,99.9877019319829,100
"1119","Sodaliphilus pleomorphus","300",98.8532723200473,99.9999255900738,99.9946447801019,99.9120806294491,98.8532723200473,99.9999255900738,99.9946447801019,99.9120806294491
"1120","Sorangium cellulosum","75",3.58253891475921,99.9999549395007,99.1889406785034,99.8055617207765,91.3705826162856,99.9999549395007,99.9264357270807,99.992420892814
"1121","Sorangium cellulosum","150",8.28205484714076,99.9999769947956,96.494834468078,99.9916426392545,97.3536778293861,99.9999542373923,99.8995463199304,99.9978518374719
"1122","Sorangium cellulosum","300",15.9992701672218,99.9999533973398,99.295678031536,99.9779103158825,99.4778836483128,99.9999417466747,99.9953518391543,99.9954090111928
"1123","Sphingomonas paucimobilis","75",93.4502414512785,99.9999874021335,99.9562395715325,99.9857305936073,97.5642375560755,99.9977278243527,99.9809011444887,99.3126114067963
"1124","Sphingomonas paucimobilis","150",97.0487441230805,99.9999872377224,99.9804485919387,99.9961113703531,99.4948195351083,99.9972175343443,99.9937139392851,99.0905895982852
"1125","Sphingomonas paucimobilis","300",97.815783755401,99.9999868948294,99.9857913891939,99.9987223386314,99.7494047037918,99.9949440288839,99.9935769547157,98.544325971602
"1126","Sporomusa termitida","75",98.8252079687258,99.9999814926499,99.9772433629995,99.9969889304861,98.8252079687258,99.9999814926499,99.9772433629995,99.9969889304861
"1127","Sporomusa termitida","150",99.9577632485945,99.9999816235904,99.9983423376913,99.9977653410172,99.9577632485945,99.9999816235904,99.9983423376913,99.9977653410172
"1128","Sporomusa termitida","300",99.9968426314901,100,99.9999717614494,100,99.9968426314901,100,99.9999717614494,100
"1129","Sporosarcina ureae","75",98.5279248720557,99.9999548693244,99.9808306921229,99.9938686128882,98.9296437311806,99.9997694534678,99.9857428102572,99.9539886220738
"1130","Sporosarcina ureae","150",99.7914532092837,99.9999546609173,99.9973939381083,99.99661204027,99.8806612685012,99.9996736983982,99.9983630261106,99.9542936410759
"1131","Sporosarcina ureae","300",99.9526632413097,99.9999423793652,99.9993671868263,99.9667634812545,99.9707758276761,99.9995249790206,99.9991832463002,99.874489001757
"1132","Staphylococcus aureus","75",7.67296006901635,99.9992657798663,99.0784817422267,97.1407881397217,95.2793923601367,99.9981020790384,99.9491647973531,99.4209976269309
"1133","Staphylococcus aureus","150",13.5896052659772,99.9981805100521,99.4090599857274,97.6981895223421,97.1204145978778,99.997675249205,99.974498742942,99.4490414801565
"1134","Staphylococcus aureus","300",32.2802802742589,99.9980145019218,99.3224358944581,97.9095018354117,97.5385099336928,99.9969154705077,99.9734419112087,99.064855498049
"1135","Staphylococcus epidermidis","75",90.3807615230461,99.9997493434051,99.9973437045799,98.9035087719298,95.4367666232073,99.9980416033745,99.9892745807564,98.9456609894566
"1136","Staphylococcus epidermidis","150",93.2526475037821,99.9990951372677,99.9767518996804,99.7088320931737,97.3062807284814,99.9975597108257,99.958614373138,99.8294970161978
"1137","Staphylococcus epidermidis","300",96.5065502183406,99.999689284993,99.9988609817923,98.6607142857143,97.3799126637555,99.9967839387828,99.9918197783263,98.2920110192837
"1138","Staphylococcus simulans","75",96.464304848876,99.9998732072328,99.9574906984426,99.9860680845998,98.4604567033946,99.9971695194891,99.978695138444,99.7397068839865
"1139","Staphylococcus simulans","150",99.0905507654262,99.9999748585289,99.990979817514,99.9913284772806,99.8409425779333,99.9980061933415,99.9961909269813,99.5093249598648
"1140","Staphylococcus simulans","300",99.7279956110813,99.9999737127668,99.9964278921824,99.9983234978541,99.9926174503939,99.997007881971,99.9969457883177,99.7675084279104
"1141","Stenotrophomonas maltophilia","75",75.037726664523,99.9998478198843,99.8217112988322,99.9469854825398,96.0293655586899,99.9993659162138,99.9712468927825,99.8017970356261
"1142","Stenotrophomonas maltophilia","150",88.3913945275006,99.9997046475174,99.9286991628046,99.9001867197746,98.5095839978982,99.9991790318476,99.9905237777485,99.7987686363752
"1143","Stenotrophomonas maltophilia","300",93.522004982225,99.9997201073223,99.9536772594023,99.9298939086292,99.0298399757459,99.9989047605162,99.9919099022704,99.7490492163695
"1144","Streptobacillus moniliformis","75",87.2239747634069,99.9998996982422,99.9917804827563,99.8194945848375,87.2239747634069,99.9998996982422,99.9917804827563,99.8194945848375
"1145","Streptobacillus moniliformis","150",96.4080459770115,100,99.9974945506477,100,96.4080459770115,100,99.9974945506477,100
"1146","Streptobacillus moniliformis","300",99.512987012987,99.9998964075162,99.9995858943182,99.8371335504886,99.512987012987,99.9998964075162,99.9995858943182,99.8371335504886
"1147","Streptococcus agalactiae","75",16.7880897031042,99.999370309343,99.1800148807457,98.8770556726133,97.7223579090155,99.9929404257757,99.6618684270208,99.9531968259034
"1148","Streptococcus agalactiae","150",28.0650455262476,99.9968297196871,99.5762635291029,97.3739040468479,98.6007432458166,99.9936312417827,99.8195074142185,99.9502351440573
"1149","Streptococcus agalactiae","300",41.744466885872,99.9956706527178,99.4232289145392,97.4715867250146,99.5648764207365,99.9850378343865,99.9266395664059,99.9033211414525
"1150","Streptococcus anginosus","75",35.7476423443801,99.9970303439288,99.7710116727151,97.5766793052008,98.0202428825581,99.9948298968217,99.6178903188473,99.9775507854746
"1151","Streptococcus anginosus","150",55.1566171923315,99.9958681678011,99.5979575247749,98.5624344882848,99.1195263397962,99.9851587602118,99.850444415978,99.9234025469628
"1152","Streptococcus anginosus","300",70.0173406408306,99.9952143790949,99.8884934189024,98.2445215549032,99.6807170588744,99.9899079017328,99.9306361485596,99.956604064407
